Date,Calgary,Central,Edmonton,NorthEast,NorthWest,South,,,,,,
10/9/2019 9:00:00 PM,745,0,0,0,0,0,,,,,,
10/9/2019 10:00:00 PM,743,0,0,0,0,0,,,,,,
10/9/2019 11:00:00 PM,738,0,0,0,0,0,,,,,,
10/10/2019 12:00:00 AM,738,0,0,0,0,0,,,,,,
10/10/2019 1:00:00 AM,738,0,0,0,0,0,,,,,,
10/10/2019 2:00:00 AM,738,0,0,0,0,0,,,,,,
10/10/2019 3:00:00 AM,738,0,0,0,0,0,,,,,,
10/10/2019 4:00:00 AM,744,0,0,0,0,0,,,,,,
10/10/2019 5:00:00 AM,744,0,0,0,0,0,,,,,,
10/10/2019 6:00:00 AM,744,0,0,0,0,0,,,,,,
10/10/2019 7:00:00 AM,744,0,0,0,0,0,,,,,,
10/10/2019 8:00:00 AM,435,0,0,0,0,0,,,,,,
10/10/2019 9:00:00 AM,435,0,0,0,0,0,,,,,,
10/10/2019 10:00:00 AM,435,0,0,0,0,0,,,,,,
10/10/2019 11:00:00 AM,435,0,0,0,0,0,,,,,,
10/10/2019 12:00:00 PM,435,0,0,0,0,0,,,,,,
10/10/2019 1:00:00 PM,375,0,0,0,0,0,,,,,,
10/10/2019 2:00:00 PM,382,0,0,0,0,0,,,,,,
10/10/2019 3:00:00 PM,382,0,0,0,0,0,,,,,,
10/10/2019 4:00:00 PM,382,0,0,0,0,0,,,,,,
10/10/2019 5:00:00 PM,411,0,0,0,0,0,,,,,,
10/10/2019 6:00:00 PM,424,0,0,0,0,0,,,,,,
10/10/2019 7:00:00 PM,424,0,0,0,0,0,,,,,,
10/10/2019 8:00:00 PM,418,0,0,0,0,0,,,,,,
10/10/2019 9:00:00 PM,418,0,0,0,0,0,,,,,,
10/10/2019 10:00:00 PM,738,0,0,0,0,0,,,,,,
10/10/2019 11:00:00 PM,738,0,0,0,0,0,,,,,,
10/11/2019 12:00:00 AM,738,0,0,0,0,0,,,,,,
10/11/2019 1:00:00 AM,738,0,0,0,0,0,,,,,,
10/11/2019 2:00:00 AM,738,0,0,0,0,0,,,,,,
10/11/2019 3:00:00 AM,738,0,0,0,0,0,,,,,,
10/11/2019 4:00:00 AM,744,0,0,0,0,0,,,,,,
10/11/2019 5:00:00 AM,744,0,0,0,0,0,,,,,,
10/11/2019 6:00:00 AM,769,0,0,0,0,0,,,,,,
10/11/2019 7:00:00 AM,769,0,0,0,0,0,,,,,,
10/11/2019 8:00:00 AM,769,0,0,0,0,0,,,,,,
10/11/2019 9:00:00 AM,769,0,0,0,0,0,,,,,,
10/11/2019 10:00:00 AM,765,0,0,0,0,0,,,,,,
10/11/2019 11:00:00 AM,763,0,0,0,0,0,,,,,,
10/11/2019 12:00:00 PM,763,0,0,0,0,0,,,,,,
10/11/2019 1:00:00 PM,763,0,0,0,0,0,,,,,,
10/11/2019 2:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 3:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 4:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 5:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 6:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 7:00:00 PM,770,0,0,0,0,0,,,,,,
10/11/2019 8:00:00 PM,764,0,0,0,0,0,,,,,,
10/11/2019 9:00:00 PM,764,0,0,0,0,0,,,,,,
10/11/2019 10:00:00 PM,732,0,0,0,0,0,,,,,,
10/11/2019 11:00:00 PM,736,0,0,0,0,0,,,,,,
10/12/2019 12:00:00 AM,736,0,0,0,0,0,,,,,,
10/12/2019 1:00:00 AM,736,0,0,0,0,0,,,,,,
10/12/2019 2:00:00 AM,736,0,0,0,0,0,,,,,,
10/12/2019 3:00:00 AM,736,0,0,0,0,0,,,,,,
10/12/2019 4:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 5:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 6:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 7:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 8:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 9:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 10:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 11:00:00 AM,740,0,0,0,0,0,,,,,,
10/12/2019 12:00:00 PM,747,0,0,0,0,0,,,,,,
10/12/2019 1:00:00 PM,747,0,0,0,0,0,,,,,,
10/12/2019 2:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 3:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 4:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 5:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 6:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 7:00:00 PM,754,0,0,0,0,0,,,,,,
10/12/2019 8:00:00 PM,747,0,0,0,0,0,,,,,,
10/12/2019 9:00:00 PM,747,0,0,0,0,0,,,,,,
10/12/2019 10:00:00 PM,740,0,0,0,0,0,,,,,,
10/12/2019 11:00:00 PM,737,0,0,0,0,0,,,,,,
10/13/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
10/13/2019 6:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 7:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 8:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 9:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 10:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 11:00:00 AM,741,0,0,0,0,0,,,,,,
10/13/2019 12:00:00 PM,741,0,0,0,0,0,,,,,,
10/13/2019 1:00:00 PM,741,0,0,0,0,0,,,,,,
10/13/2019 2:00:00 PM,748,0,0,0,0,0,,,,,,
10/13/2019 3:00:00 PM,748,0,0,0,0,0,,,,,,
10/13/2019 4:00:00 PM,755,0,0,0,0,0,,,,,,
10/13/2019 5:00:00 PM,755,0,0,0,0,0,,,,,,
10/13/2019 6:00:00 PM,755,0,0,0,0,0,,,,,,
10/13/2019 7:00:00 PM,755,0,0,0,0,0,,,,,,
10/13/2019 8:00:00 PM,748,0,0,0,0,0,,,,,,
10/13/2019 9:00:00 PM,748,0,0,0,0,0,,,,,,
10/13/2019 10:00:00 PM,741,0,0,0,0,0,,,,,,
10/13/2019 11:00:00 PM,737,0,0,0,0,0,,,,,,
10/14/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
10/14/2019 6:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 7:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 8:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 9:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 10:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 11:00:00 AM,741,0,0,0,0,0,,,,,,
10/14/2019 12:00:00 PM,741,0,0,0,0,0,,,,,,
10/14/2019 1:00:00 PM,741,0,0,0,0,0,,,,,,
10/14/2019 2:00:00 PM,748,0,0,0,0,0,,,,,,
10/14/2019 3:00:00 PM,748,0,0,0,0,0,,,,,,
10/14/2019 4:00:00 PM,755,0,0,0,0,0,,,,,,
10/14/2019 5:00:00 PM,755,0,0,0,0,0,,,,,,
10/14/2019 6:00:00 PM,755,0,0,0,0,0,,,,,,
10/14/2019 7:00:00 PM,755,0,0,0,0,0,,,,,,
10/14/2019 8:00:00 PM,748,0,0,0,0,0,,,,,,
10/14/2019 9:00:00 PM,748,0,0,0,0,0,,,,,,
10/14/2019 10:00:00 PM,741,0,0,0,0,0,,,,,,
10/14/2019 11:00:00 PM,737,0,0,0,0,0,,,,,,
10/15/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
10/15/2019 6:00:00 AM,741,0,0,0,0,0,,,,,,
10/15/2019 7:00:00 AM,741,0,0,0,0,0,,,,,,
10/15/2019 8:00:00 AM,715,0,0,0,0,0,,,,,,
10/15/2019 9:00:00 AM,715,0,0,0,0,0,,,,,,
10/15/2019 10:00:00 AM,715,0,0,0,0,0,,,,,,
10/15/2019 11:00:00 AM,716,0,0,0,0,0,,,,,,
10/15/2019 12:00:00 PM,716,0,0,0,0,0,,,,,,
10/15/2019 1:00:00 PM,716,0,0,0,0,0,,,,,,
10/15/2019 2:00:00 PM,723,0,0,0,0,0,,,,,,
10/15/2019 3:00:00 PM,723,0,0,0,0,0,,,,,,
10/15/2019 4:00:00 PM,726,0,0,0,0,0,,,,,,
10/15/2019 5:00:00 PM,755,0,0,0,0,0,,,,,,
10/15/2019 6:00:00 PM,755,0,0,0,0,0,,,,,,
10/15/2019 7:00:00 PM,755,0,0,0,0,0,,,,,,
10/15/2019 8:00:00 PM,752,0,0,0,0,0,,,,,,
10/15/2019 9:00:00 PM,752,0,0,0,0,0,,,,,,
10/15/2019 10:00:00 PM,745,0,0,0,0,0,,,,,,
10/15/2019 11:00:00 PM,748,0,0,0,0,0,,,,,,
10/16/2019 12:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 1:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 2:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 3:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 4:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 5:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 6:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 7:00:00 AM,748,0,0,0,0,0,,,,,,
10/16/2019 8:00:00 AM,719,0,0,0,0,0,,,,,,
10/16/2019 9:00:00 AM,719,0,0,0,0,0,,,,,,
10/16/2019 10:00:00 AM,723,0,0,0,0,0,,,,,,
10/16/2019 11:00:00 AM,723,0,0,0,0,0,,,,,,
10/16/2019 12:00:00 PM,723,0,0,0,0,0,,,,,,
10/16/2019 1:00:00 PM,723,0,0,0,0,0,,,,,,
10/16/2019 2:00:00 PM,723,0,0,0,0,0,,,,,,
10/16/2019 3:00:00 PM,723,0,0,0,0,0,,,,,,
10/16/2019 4:00:00 PM,727,0,0,0,0,0,,,,,,
10/16/2019 5:00:00 PM,756,0,0,0,0,0,,,,,,
10/16/2019 6:00:00 PM,756,0,0,0,0,0,,,,,,
10/16/2019 7:00:00 PM,756,0,0,0,0,0,,,,,,
10/16/2019 8:00:00 PM,752,0,0,0,0,0,,,,,,
10/16/2019 9:00:00 PM,752,0,0,0,0,0,,,,,,
10/16/2019 10:00:00 PM,752,0,0,0,0,0,,,,,,
10/16/2019 11:00:00 PM,747,0,0,0,0,0,,,,,,
10/17/2019 12:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 1:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 2:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 3:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 4:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 5:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 6:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 7:00:00 AM,747,0,0,0,0,0,,,,,,
10/17/2019 8:00:00 AM,718,0,0,0,0,0,,,,,,
10/17/2019 9:00:00 AM,722,0,0,0,0,0,,,,,,
10/17/2019 10:00:00 AM,722,0,0,0,0,0,,,,,,
10/17/2019 11:00:00 AM,722,0,0,0,0,0,,,,,,
10/17/2019 12:00:00 PM,722,0,0,0,0,0,,,,,,
10/17/2019 1:00:00 PM,722,0,0,0,0,0,,,,,,
10/17/2019 2:00:00 PM,722,0,0,0,0,0,,,,,,
10/17/2019 3:00:00 PM,722,0,0,0,0,0,,,,,,
10/17/2019 4:00:00 PM,722,0,0,0,0,0,,,,,,
10/17/2019 5:00:00 PM,751,0,0,0,0,0,,,,,,
10/17/2019 6:00:00 PM,751,0,0,0,0,0,,,,,,
10/17/2019 7:00:00 PM,751,0,0,0,0,0,,,,,,
10/17/2019 8:00:00 PM,751,0,0,0,0,0,,,,,,
10/17/2019 9:00:00 PM,751,0,0,0,0,0,,,,,,
10/17/2019 10:00:00 PM,747,0,0,0,0,0,,,,,,
10/17/2019 11:00:00 PM,757,0,0,0,0,0,,,,,,
10/18/2019 12:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 1:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 2:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 3:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 4:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 5:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 6:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 7:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 8:00:00 AM,757,0,0,0,0,0,,,,,,
10/18/2019 9:00:00 AM,761,0,0,0,0,0,,,,,,
10/18/2019 10:00:00 AM,761,0,0,0,0,0,,,,,,
10/18/2019 11:00:00 AM,761,0,0,0,0,0,,,,,,
10/18/2019 12:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 1:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 2:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 3:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 4:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 5:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 6:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 7:00:00 PM,761,0,0,0,0,0,,,,,,
10/18/2019 8:00:00 PM,757,0,0,0,0,0,,,,,,
10/18/2019 9:00:00 PM,757,0,0,0,0,0,,,,,,
10/18/2019 10:00:00 PM,757,0,0,0,0,0,,,,,,
10/18/2019 11:00:00 PM,757,0,0,0,0,0,,,,,,
10/19/2019 12:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 1:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 2:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 3:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 4:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 5:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 6:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 7:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 8:00:00 AM,757,0,0,0,0,0,,,,,,
10/19/2019 9:00:00 AM,761,0,0,0,0,0,,,,,,
10/19/2019 10:00:00 AM,761,0,0,0,0,0,,,,,,
10/19/2019 11:00:00 AM,761,0,0,0,0,0,,,,,,
10/19/2019 12:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 1:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 2:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 3:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 4:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 5:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 6:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 7:00:00 PM,761,0,0,0,0,0,,,,,,
10/19/2019 8:00:00 PM,757,0,0,0,0,0,,,,,,
10/19/2019 9:00:00 PM,757,0,0,0,0,0,,,,,,
10/19/2019 10:00:00 PM,757,0,0,0,0,0,,,,,,
10/19/2019 11:00:00 PM,757,0,0,0,0,0,,,,,,
10/20/2019 12:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 1:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 2:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 3:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 4:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 5:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 6:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 7:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 8:00:00 AM,757,0,0,0,0,0,,,,,,
10/20/2019 9:00:00 AM,761,0,0,0,0,0,,,,,,
10/20/2019 10:00:00 AM,761,0,0,0,0,0,,,,,,
10/20/2019 11:00:00 AM,761,0,0,0,0,0,,,,,,
10/20/2019 12:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 1:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 2:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 3:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 4:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 5:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 6:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 7:00:00 PM,761,0,0,0,0,0,,,,,,
10/20/2019 8:00:00 PM,757,0,0,0,0,0,,,,,,
10/20/2019 9:00:00 PM,757,0,0,0,0,0,,,,,,
10/20/2019 10:00:00 PM,757,0,0,0,0,0,,,,,,
10/20/2019 11:00:00 PM,757,0,0,0,0,0,,,,,,
10/21/2019 12:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 1:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 2:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 3:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 4:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 5:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 6:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 7:00:00 AM,757,0,0,0,0,0,,,,,,
10/21/2019 8:00:00 AM,728,0,0,0,0,0,,,,,,
10/21/2019 9:00:00 AM,732,0,0,0,0,0,,,,,,
10/21/2019 10:00:00 AM,732,0,0,0,0,0,,,,,,
10/21/2019 11:00:00 AM,732,0,0,0,0,0,,,,,,
10/21/2019 12:00:00 PM,732,0,0,0,0,0,,,,,,
10/21/2019 1:00:00 PM,732,0,0,0,0,0,,,,,,
10/21/2019 2:00:00 PM,732,0,0,0,0,0,,,,,,
10/21/2019 3:00:00 PM,732,0,0,0,0,0,,,,,,
10/21/2019 4:00:00 PM,732,0,0,0,0,0,,,,,,
10/21/2019 5:00:00 PM,761,0,0,0,0,0,,,,,,
10/21/2019 6:00:00 PM,761,0,0,0,0,0,,,,,,
10/21/2019 7:00:00 PM,761,0,0,0,0,0,,,,,,
10/21/2019 8:00:00 PM,757,0,0,0,0,0,,,,,,
10/21/2019 9:00:00 PM,757,0,0,0,0,0,,,,,,
10/21/2019 10:00:00 PM,757,0,0,0,0,0,,,,,,
10/21/2019 11:00:00 PM,754,0,0,0,0,0,,,,,,
10/22/2019 12:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 1:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 2:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 3:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 4:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 5:00:00 AM,754,0,0,0,0,0,,,,,,
10/22/2019 6:00:00 AM,752,0,0,0,0,0,,,,,,
10/22/2019 7:00:00 AM,752,0,0,0,0,0,,,,,,
10/22/2019 8:00:00 AM,719,0,0,0,0,0,,,,,,
10/22/2019 9:00:00 AM,719,0,0,0,0,0,,,,,,
10/22/2019 10:00:00 AM,719,0,0,0,0,0,,,,,,
10/22/2019 11:00:00 AM,723,0,0,0,0,0,,,,,,
10/22/2019 12:00:00 PM,723,0,0,0,0,0,,,,,,
10/22/2019 1:00:00 PM,723,0,0,0,0,0,,,,,,
10/22/2019 2:00:00 PM,723,0,0,0,0,0,,,,,,
10/22/2019 3:00:00 PM,723,0,0,0,0,0,,,,,,
10/22/2019 4:00:00 PM,723,0,0,0,0,0,,,,,,
10/22/2019 5:00:00 PM,759,0,0,0,0,0,,,,,,
10/22/2019 6:00:00 PM,759,0,0,0,0,0,,,,,,
10/22/2019 7:00:00 PM,759,0,0,0,0,0,,,,,,
10/22/2019 8:00:00 PM,755,0,0,0,0,0,,,,,,
10/22/2019 9:00:00 PM,752,0,0,0,0,0,,,,,,
10/22/2019 10:00:00 PM,754,0,0,0,0,0,,,,,,
10/22/2019 11:00:00 PM,754,0,0,0,0,0,,,,,,
10/23/2019 12:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 1:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 2:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 3:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 4:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 5:00:00 AM,754,0,0,0,0,0,,,,,,
10/23/2019 6:00:00 AM,752,0,0,0,0,0,,,,,,
10/23/2019 7:00:00 AM,752,0,0,0,0,0,,,,,,
10/23/2019 8:00:00 AM,750,0,0,0,0,0,,,,,,
10/23/2019 9:00:00 AM,750,0,0,0,0,0,,,,,,
10/23/2019 10:00:00 AM,690,0,0,0,0,0,,,,,,
10/23/2019 11:00:00 AM,692,0,0,0,0,0,,,,,,
10/23/2019 12:00:00 PM,694,0,0,0,0,0,,,,,,
10/23/2019 1:00:00 PM,694,0,0,0,0,0,,,,,,
10/23/2019 2:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 3:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 4:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 5:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 6:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 7:00:00 PM,757,0,0,0,0,0,,,,,,
10/23/2019 8:00:00 PM,755,0,0,0,0,0,,,,,,
10/23/2019 9:00:00 PM,752,0,0,0,0,0,,,,,,
10/23/2019 10:00:00 PM,754,0,0,0,0,0,,,,,,
10/23/2019 11:00:00 PM,748,0,0,0,0,0,,,,,,
10/24/2019 12:00:00 AM,748,0,0,0,0,0,,,,,,
10/24/2019 1:00:00 AM,748,0,0,0,0,0,,,,,,
10/24/2019 2:00:00 AM,748,0,0,0,0,0,,,,,,
10/24/2019 3:00:00 AM,754,0,0,0,0,0,,,,,,
10/24/2019 4:00:00 AM,754,0,0,0,0,0,,,,,,
10/24/2019 5:00:00 AM,748,0,0,0,0,0,,,,,,
10/24/2019 6:00:00 AM,746,0,0,0,0,0,,,,,,
10/24/2019 7:00:00 AM,746,0,0,0,0,0,,,,,,
10/24/2019 8:00:00 AM,684,0,0,0,0,0,,,,,,
10/24/2019 9:00:00 AM,684,0,0,0,0,0,,,,,,
10/24/2019 10:00:00 AM,683,0,0,0,0,0,,,,,,
10/24/2019 11:00:00 AM,685,0,0,0,0,0,,,,,,
10/24/2019 12:00:00 PM,745,0,0,0,0,0,,,,,,
10/24/2019 1:00:00 PM,745,0,0,0,0,0,,,,,,
10/24/2019 2:00:00 PM,748,0,0,0,0,0,,,,,,
10/24/2019 3:00:00 PM,748,0,0,0,0,0,,,,,,
10/24/2019 4:00:00 PM,753,0,0,0,0,0,,,,,,
10/24/2019 5:00:00 PM,753,0,0,0,0,0,,,,,,
10/24/2019 6:00:00 PM,753,0,0,0,0,0,,,,,,
10/24/2019 7:00:00 PM,753,0,0,0,0,0,,,,,,
10/24/2019 8:00:00 PM,751,0,0,0,0,0,,,,,,
10/24/2019 9:00:00 PM,745,0,0,0,0,0,,,,,,
10/24/2019 10:00:00 PM,747,0,0,0,0,0,,,,,,
10/24/2019 11:00:00 PM,747,0,0,0,0,0,,,,,,
10/25/2019 12:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 1:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 2:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 3:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 4:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 5:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 6:00:00 AM,745,0,0,0,0,0,,,,,,
10/25/2019 7:00:00 AM,745,0,0,0,0,0,,,,,,
10/25/2019 8:00:00 AM,745,0,0,0,0,0,,,,,,
10/25/2019 9:00:00 AM,745,0,0,0,0,0,,,,,,
10/25/2019 10:00:00 AM,745,0,0,0,0,0,,,,,,
10/25/2019 11:00:00 AM,747,0,0,0,0,0,,,,,,
10/25/2019 12:00:00 PM,747,0,0,0,0,0,,,,,,
10/25/2019 1:00:00 PM,747,0,0,0,0,0,,,,,,
10/25/2019 2:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 3:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 4:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 5:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 6:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 7:00:00 PM,753,0,0,0,0,0,,,,,,
10/25/2019 8:00:00 PM,751,0,0,0,0,0,,,,,,
10/25/2019 9:00:00 PM,745,0,0,0,0,0,,,,,,
10/25/2019 10:00:00 PM,747,0,0,0,0,0,,,,,,
10/25/2019 11:00:00 PM,746,0,0,0,0,0,,,,,,
10/26/2019 12:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 1:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 2:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 3:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 4:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 5:00:00 AM,746,0,0,0,0,0,,,,,,
10/26/2019 6:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 7:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 8:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 9:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 10:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 11:00:00 AM,744,0,0,0,0,0,,,,,,
10/26/2019 12:00:00 PM,744,0,0,0,0,0,,,,,,
10/26/2019 1:00:00 PM,744,0,0,0,0,0,,,,,,
10/26/2019 2:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 3:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 4:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 5:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 6:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 7:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 8:00:00 PM,750,0,0,0,0,0,,,,,,
10/26/2019 9:00:00 PM,744,0,0,0,0,0,,,,,,
10/26/2019 10:00:00 PM,746,0,0,0,0,0,,,,,,
